officer_id,allegation_id,race,gender,cr_text,id,disciplined,allegation_count
6418,1050196,White,M,"Initial / Intake Allegation 1: The reporting party alleges that the
accused officer pulled him out of the vehicle
and struck his head against the door of the
vehicle.
The reporting party alleges that he left his
insurance and driver's license and when he
informed the officers that he did not have
them, the officer(s) arrested him for no
reason. The reporting party alleges that the
officer searched his vehicle without
probable cause
Initial / Intake Allegation 5: The reporting party alleges that the
accused officer pulled him out of the vehicle
and struck his head against the door of the
vehicle.
The reporting party alleges that he left his
insurance and driver's license and when he
informed the officers that he did not have
them, the officer(s) arrested him for no
reason. The reporting party alleges that the
officer searched his vehicle without
probable cause.
Allegation 2: probable cause
It is alleged that Officer Day searched |
Itis alleged that Officer Day pulled
vehicle without
+ out of his vehicle and
struck Steriev's head against the door of the vehicle.
Finding 1: NO AFFIDAVIT
",221072,false,3
1674,1050488,Black,M,"Initial / Intake Allegation 1: The reporting party is an employee of
UNITED AIRLINES. The reporting party
alleges a mechanic threatened him with a
knife and he informed the TSA. The
reporting party also alleges the accused
responded to the request for Police from the
TSA, took statements from all involved
parties and failed to give him a case report
for the incident. The reporting party further
alleges he went to obtain a copy of the case
report and was informed nothing could be
found.
Initial / Intake Allegation 1: The reporting party is an employee of
UNITED AIRLINES. The reporting party
alleges a mechanic threatened him with a
knife and he informed the TSA. The
reporting party also alleges the accused
responded to the request for Police from the
TSA, took statements from all involved
parties and failed to give him a case report
for the incident. The reporting party further
alleges he went to obtain a copy of the case
report and was informed nothing could be
found
Finding 1: (None Entered)
",221244,,8
29249,1050491,Black,F,"Initial / Intake Allegation 1: The reporting party alleges she went into
the 007th District Station on both Friday and
Saturday after she got off work with her
Court Documents which name her as the
Legal Guardian of her Grandson, who
unknown Officers allowed to be removed
from her home by his father. The reporting
party alleges the accused were rude,
demeaning and disrespectful in
mannerisms, tone of voice and refused to
assist her.
The reporting party states she is the Legal
Guardian of her Grandson. The reporting
party, WHO DID NOT WITNESS THE
INCIDENT BECAUSE SHE WAS AT
WORK, alleges unknown Officers came to
her home with her Grandson's father and
allowed him to talk the child even though
her daughter, (witness) showed the Court
Documents to the accused Officers and a
Sergeant
Initial / Intake Allegation 1: The reporting party alleges she went into
the 007th District Station on both Friday and
Saturday after she got off work with her
Court Documents which name her as the
Legal Guardian of her Grandson, who
unknown Officers allowed to be removed
from her home by his father. The reporting
party alleges the accused were rude,
demeaning and disrespectful in
mannerisms, tone of voice and refused to
assist her.
The reporting party states she is the Legal
Guardian of her Grandson. The reporting
party, WHO DID NOT WITNESS THE
INCIDENT BECAUSE SHE WAS AT
WORK, alleges unknown Officers came to
her home with her Grandson's father and
allowed him to talk the child even though
her daughter, (witness) showed the Court
Documents to the accused Officers and a
Sergeant.
Finding 1: (None Entered)
",221245,false,11
8749,1050510,Hispanic,M,"Initial / Intake Allegation 1:  The reporting party alleges that the accused
officer refused to show any credentials to
him or the witness upon request.
Finding 1: (None Entered)
",221255,true,28
2575,1050377,Black,M,"Initial / Intake Allegation 1: The reporting party alleges the accused
stopped him as he was driving. The
reporting party alleges he gave the accused
his driver's license and proof of insurance
and the accused still ordered him to exit his
vehicle, to which he complied. The reporting
party further alleges the accused searched
him and his vehicle without justification,
made him remove his coat in the cold and
stated they were conducting a ""narcotics
investigation"" on him.
Initial / Intake Allegation 1: The reporting party alleges the accused
stopped him as he was driving. The
reporting party alleges he gave the accused
his driver's license and proof of insurance
and the accused still ordered him to exit his
vehicle, to which he complied. The reporting
party further alleges the accused searched
him and his vehicle without justification,
made him remove his coat in the cold and
stated they were conducting a ""narcotics
investigation” on him.
Finding 1: (None Entered)
",221196,false,29
19794,1050168,Black,F,"Initial / Intake Allegation 1: The reporting party witness alleged that
several unknown white male officers
repeatedly struck the victims about the body
and face with their batons and Tasered the
victims without justification
Initial / Intake Allegation 5: The reporting party witness alleged that
several unknown white male officers
repeatedly struck the victims about the body
and face with their batons and Tasered the
victims without justification
Allegation 2: The complainant alleged that the accused officers struck the victims about
the head and body with batons.
The complainant alleged that the accused officer TASERed the victim
without justification
The complainant alleged that the accused officer TASERed the victim
without justification
Finding 1: NO AFFIDAVIT
",221048,false,29
16385,1050365,Black,M,"Initial / Intake Allegation 1: The reporting party alleges during a traffic
stop the accused stated, ""Motherfucker get
out of your car,"" to which the reporting party
complied. The reporting party alleges he
gave the accused his driver's license and
asked the reason for the stop and the
accused stated, ""Motherfucker shut the fuck
up."" The reporting party also alleges the
accused searched his vehicle without
justification, falsely arrested him for
marijuana that one of his passengers
admitted was his and impounded his
vehicle. The reporting party alleges the
case was dismissed on 28 NOVEMBER
2011.
Finding 1: (None Entered)
",221184,false,61
29146,1050178,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that the accused
officer failed to provide an officer's name
and star number upon request
The reporting party alleges that the accused
officer called the victim a ""savage"" and told
the victim to ""shut the fuck up.”
Initial / Intake Allegation 1: The reporting party alleges that the accused
officer failed to provide an officer's name
and star number upon request
The reporting party alleges that the accused
officer called the victim a ""savage"" and told
the victim to ""shut the fuck up.""
Finding 1: (None Entered)
",221056,false,10
3016,1050846,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that he was
involved in a physical altercation with the
witness regarding a babysitting check. It is
alleged that the accused officers removed
$1100.00 U.S.C from the victim's pocket
and gave it to the witness and stated, ""I
know how the game goes with these
babysitting checks. | should arrest you both
for fraud."" It is further alleged that the
accused officers threatened the victim with
arrest without justification.
Finding 1: (None Entered)
",221477,false,18
10096,1050221,Hispanic,F,"Initial / Intake Allegation 1:  The complainant alleged that her tenant
called the police when she rang their
doorbell to let a Peoples Gas representative
inside the building to check the meter. The
complainant alleged that two male white
uniformed officers responded and were
verbally abusive to her, threatened to arrest
her, yelled at her for no reason and refused
to provide their name and badge number
upon request
Initial / Intake Allegation 1: The complainant alleged that her tenant
called the police when she rang their
doorbell to let a Peoples Gas representative
inside the building to check the meter. The
complainant alleged that two male white
uniformed officers responded and were
verbally abusive to her, threatened to arrest
her, yelled at her for no reason and refused
to provide their name and badge number
upon request
Finding 1: (None Entered)
",221096,false,15
31916,1050050,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that three male
white plainclothes, officers placed him in the
rear seat of their unmarked vehicle and
drove him to the second location mention
above. The reporting party alleges that the
officers stated, ""Give us a gun, if you don't
we will put these drugs on you that we
have, we're going to put this on you."" The
reporting party alleges that one of the
afficare ernyided their cell numb
or him to contact them at as soon
as ne gets a gun. The reporting party
provided a description of the officer, who
had provided his cell number.
Initial / Intake Allegation 6: The reporting party alleges that three male
white plainclothes, officers placed him in the
rear seat of their unmarked vehicle and
drove him to the second location mention
above. The reporting party alleges that the
officers stated, “Give us a gun, if you don't
we will put these drugs on you that we
have, we're going to put this on you."" The
reporting party alleges that one of the
afficare nrqvided their cell numbe
for him to contact them at as soon
as he gets a gun. The reporting party
provided a description of the officer, who
had provided his cell number.
Allegation 2: The complainant,
N, alleged that on November 15,
2011 in the vicinity of Division and Leamington Chicago Illinois at
approximately 2130 hours Chicago Polic~>#""
#19548 threatened to plant narcotics on
provide a gun or a person with a gun to
Save vate.
did not
Allegation 3: The complainant, alleged that on November 15,
2011 in the vicinity or Division and Leamington Chicago Illinois at
approximately 2130 hours Chicago Police Officer Roberto DELCID
#19548 threatened to falsely arre: did not
provide a gun or a person with a aun to Officer DELCID.
The complainant alleged that on November 15,
2011 in the vicini., .. 1 evennington Chicago Illinois at
approximately 2130 hours Chicago Police Officer Roberto DELCID
#19548 stripped searched the complainant by telling otake
his clothes off until he was naked in an alley in an effort to search
for narcotics.
Sergeant Michael BARZ #2625 alleged that Officer Roberto DELCID
#19548 falled to comolete a eantert card forthe investigatory stop
conducted with lon November 15, 2011 in the vicinity
of Division and Leamington Chicago Illinois at approximately 2130 hours.
 
Finding 1: (None Entered)
",220969,false,17
18609,1050235,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that the accused
officer falsely arrested him.
Finding 1: (None Entered)
",221109,false,16
15979,1050254,Black,M,"Initial / Intake Allegation 1: The reporting party alleges the accused
harasses him whenever he sees him. The
reporting party alleges the accused
searches him without justification and asks
questions about his family members.
Initial / Intake Allegation 1: The reporting party alleges the accused
harasses him whenever he sees him. The
reporting party alleges the accused
searches him without justification and asks
questions about his family members
Finding 1: (None Entered)
",221115,false,23
32299,1050647,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that the accused
searched his vehicle without justification, at
which time he impounded because his
passenger was possession of a weapon
Finding 1: (None Entered)
",221343,false,14
21938,1050667,Black,F,"Initial / Intake Allegation 1: The reporting party (who did not witness the
incident) alleges that the accused refused to
arrest the offender who had maced her
daughter, The reporting
party further aieges that the accused
referred to her son as
“blondie” and falsely arrested her son,
‘or criminal trespassing
Initial / Intake Allegation 1: The reporting party (who did not witness the
incident) alleges that the accused refused to
arrest the offender who had maced her
daughter, The reporting
party further alleges that the accused
referred to hersot™ as
“blondie"" and falsely arrested her son,
“or criminal trespassing.
Finding 1: (None Entered)
",221354,,22
17442,1050673,White,F,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES SHE
CALLED THE POLICE TO REQUEST A
WELL-BEING CHECK FOR HER TENANT.
SHE ALLEGES THAT THE ACCUSED
OFFICER THAT RESPONDED WAS RUDE
IN THAT HE REFUSED TO ENTER THE
PROPERTY, REFERRED TO HER AS
“""SMART ASS"" AND THREATENED HER
WITH ARREST
Initial / Intake Allegation 1: THE REPORTING PARTY STATES SHE
CALLED THE POLICE TO REQUEST A
WELL-BEING CHECK FOR HER TENANT.
SHE ALLEGES THAT THE ACCUSED
OFFICER THAT RESPONDED WAS RUDE
IN THAT HE REFUSED TO ENTER THE
PROPERTY, REFERRED TO HER AS
""SMART ASS"" AND THREATENED HER
WITH ARREST.
Finding 1: (None Entered)
",221361,false,33
28879,1050067,Black,F,"Initial / Intake Allegation 1: The reporting party, who did not witness the
incident, alleges that several unknown
officers and a supervisor damaged the back
door of her residence, while executing a
search warrant for guns and drugs. The
reporting party alleges that a male white
(Bald head) uniformed offirar rammvad tha
victim's /family member's
Illinois driver's license and that they failed to
return or inventory it.
DESCRIPTION OF
OFFICERS/SUPERVISOR: MALE WHITE
UNIFORMED SUPERVISOR- 506-507
TALL, MEDIUM BURNETT HAIR, 40'S
POSSIBLY DRIVING SEVERAL
UNMARKED VEHICLES, 1 BLACK
UNMARKED TAHOE
Initial / Intake Allegation 1: The reporting party, who did not witness the
incident, alleges that several unknown
officers and a supervisor damaged the back
door of her residence, while executing a
search warrant for guns and drugs. The
reporting party alleges that a male white
(Bald head) uniformed officer removed the
victim's /family member's
Illinois driver's license and that they failed to
return or inventory it
DESCRIPTION OF
OFFICERS/SUPERVISOR: MALE WHITE
UNIFORMED SUPERVISOR- 506-507
TALL, MEDIUM BURNETT HAIR, 40'S
POSSIBLY DRIVING SEVERAL
UNMARKED VEHICLES, 1 BLACK
UNMARKED TAHOE
Finding 1: (None Entered)
",220983,false,54
13254,1050075,White,M,"Initial / Intake Allegation 1: The reporting party alleges the accused
falsely arrested the victim for simple assault
when in fact he was the victim of an
aggravated battery with a bat. The reporting
party also alleges the victim sustained a
broken arm and other injuries. The reporting
party further alleges the accused refused
the victim the opportunity to sign criminal
complaints against the offender (landlord)
The reporting party alleges the accused
falsely arrested the victim for simple assault
when in fact he was the victim of an
aggravated battery with a bat. The reporting
party also alleges the victim sustained a
broken arm and other injuries. The reporting
party further alleges the accused refused
the victim the opportunity to sign criminal
complaints against the offender (landlord)
Finding 1: (None Entered)
",220988,false,9
32374,1050344,Black,F,"Initial / Intake Allegation 1: The reporting party alleges that the accused
officer was rude and disrespectful and had
her vehicle towed while the blinkers were on
with her boyfriend and eleven month infant
inside of the vehicle.
The reporting party alleges that the accused
officer was very rude in speaking to her and
when she asked the officer if she could get
the blanket out of the vehicle to cover her
baby, the officer stated, ""You are on some
bull-shit."" Meanwhile, her boyfriend was
taken to the police station for traffic
violations.
The witness (boyfriend) alleges that when
he was released, the accused officer
presented unprofessional and arrogant
behavior in that, the accused officer gave
him her personal telephone number and
informed him to call her sometime
Initial / Intake Allegation 1: The reporting party alleges that the accused
officer was rude and disrespectful and had
her vehicle towed while the blinkers were on
with her boyfriend and eleven month infant
inside of the vehicle
The reporting party alleges that the accused
officer was very rude in speaking to her and
when she asked the officer if she could get
the blanket out of the vehicle to cover her
baby, the officer stated, ""You are on some
bull-shit."" Meanwhile, her boyfriend was
taken to the police station for traffic
violations
The witness (boyfriend) alleges that when
he was released, the accused officer
presented unprofessional and arrogant
behavior in that, the accused officer gave
him her personal telephone number and
informed him to call her sometime.
Finding 1: (None Entered)
",221172,false,7
9430,1050464,Hispanic,F,"Initial / Intake Allegation 1: It is reported that the above husband and
wife had just come from a gathering with
friends and the above accused was
intoxicated, at which time he and the victim
engaged in a verbal dispute regarding the
accused's drinking. It is alleged that the
victim, who is an OEMC Dispatcher, was
“apprehensive"" about the incident because
they have had past domestic incidents and
wanted to register a complaint even though
no threat was made.
Allegation 2: It is alleged that the accused was intoxicated which resulted in a verbal
dispute between him and his wife regarding his excessive consumption of
alcoholic beverages
Finding 1: NO AFFIDAVIT
",221237,,20
26532,1050468,Black,M,"Initial / Intake Allegation 1: The Reporting Victim alleged that the above
accused officer punched and struck him
about the head and body
The Reporting Victim alleged that the above
accused officer punched and struck him
about the head and body.
Initial / Intake Allegation 4: The Reporting Victim alleged that the above
accused officer punched and struck him
about the head and body
The Reporting Victim alleged that the above
accused officer punched and struck him
about the head and body.
Allegation 2: The complainant alleged that the accused punched him and struck him
about the head and body.
Finding 1: NO AFFIDAVIT
",221238,,13
23266,1051118,White,M,"Initial / Intake Allegation 1: The Reporting Party victim alleges that he
was at a house party when the police were
called Upon amval, all attendees were told
to leave The Reporting Party victim alleges
that he put his hands up n the air and
approached the accused because he
wanted to retrieve his DJ equipment The
victim alleges he was struck across the
chest with a baton by the accused The
victim alleges as he attempted to leave he
was struck again by the accused in the nght
shoulder area
Initial / Intake Allegation 4: The Reporting Party victim alleges that he
was at a house party when the police were
called. Upon arrival, all attendees were told
to leave. The Reporting Party victim alleges
that he put his hands up in the air and
approached the accused because he
wanted to retrieve his DJ equipment. The
victim alleges he was struck across the
chest with a baton by the accused. The
victim alleges as he attempted to leave he
was struck again by the accused in the right
shoulder area.
Allegation 2: It is alleged that Officer Qunitero struck Alexander Monzon with a baton.
Finding 1: NO AFFIDAVIT
",222409,false,18
10849,1051542,Black,F,"Initial / Intake Allegation 1: The complainant alleged that she called for
police service because an unidentified black
male has been knocking on her door to
collect the rent money but he is not the
landlord so the complainant did not provide
him with the money. The accused officers
told her to shut up and refused to provide
her police service.
Finding 1: (None Entered)
",222609,,40
6168,1051843,Black,M,"Initial / Intake Allegation 1: The reporting party ( and
(— alleged that the
accused failed to file a police reporting
regarding the Security Guard who had
pulled a weapon on them. One of the
officers was verbally abusive in that he
stated something to the effect, “Go the fuck
home or get the fuck locked up.""
Initial / Intake Allegation 5: I———
Tha ronnri- - and
o e e
SceTSeaTaTea o e & police reporting
regarding the Security Guard who had
pulled a weapon on them. One of the
officers was verbally abusive in that he
stated something to the effect, ""Go the fuck
home or get the fuck locked up.”
Allegation 2: The complaining party alleges the accused failed to complete a police
report regarding a security guard who pulled a weapon on them on 11
Feb 2012, 0510 hours at
The complaining party alleges e accused railed to complete a police
report regarding a security quard who pulled a weanon on them on 11
Feb 2012, 0510 hours &
The complaining party alleges one of the accused was vebally abusive in
that he stated 'Go the firk home r st tha fulsi~giced up"" on 11 Feb
2012, 0510 hours al
The complaining party alleges the accused failed to complete a police
report regarding a security auard who niller 2 waannn on them on 11
Feb 2012, 0510 hours at
Finding 1: (None Entered)
",249483,,12
31761,1051573,Black,M,"Initial / Intake Allegation 1: The reportina party alleged that he called
several times to report
that he saw the temale offender, who had
assaulted him, on the bus, at which time the
accused failed to respond in a timely
manner. The accused responded thirty-five
minutes after his initial call to his ""911"" call.
CASE REPORT: ASSAULTRD |
Initial / Intake Allegation 1: The rannrtinn narh- alleged that he called
several times to report
nat ne saw the temale offender, who had
assaulted him, on the bus, at which time the
accused failed to respond in a timely
manner. The accused responded thirty-five
minutes after his initial call to his ""911"" call.
CASE REPORT: ASSAULT RD
Finding 1: (None Entered)
",222628,false,14
25345,1051016,Black,F,"Initial / Intake Allegation 1: The reporting party alleges that during a
traffic stop, an unknown white female
plainclothes officer searched her in the
public's view and exposed her body parts
such as her breast and her thong panties.
The reporting party alleges that an
unknown black male officer, who arrived on
the scene was staring at her whereas, the
officer asked the officer to excuse himself
so she could conduct her strip search
The reporting party further alleges that the
officers searched her baby and her vehicle
without probable cause.
Initial / Intake Allegation 1: The reporting party alleges that during a
traffic stop, an unknown white female
plainclothes officer searched her in the
public's view and exposed her body parts
such as her breast and her thong panties.
The reporting party alleges that an
unknown black male officer, who arrived on
the scene was staring at her whereas, the
officer asked the officer to excuse himself
so she could conduct her strip search
The reporting party further alleges that the
officers searched her baby and her vehicle
without probable cause
Finding 1: (None Entered)
",222355,false,32
9557,1051662,"",M,"Initial / Intake Allegation 1: The plaintiff alleges that the accused
officers shoved him in the back, causing
him to fall face first onto the pavement. The
plaintiff alleges that this caused him to lose
consciousness and suffer a fractured nose;
broken, loosened teeth; and a three-inch
laceration above his eye.
The plaintiff alleges that the accused
officers shoved him in the back, causing
him to fall face first onto the pavement. The
plaintiff alleges that this caused him to lose
consciousness and suffer a fractured nose;
broken, loosened teeth; and a three-inch
laceration above his eye.
Initial / Intake Allegation 5: The plaintiff alleges that the accused
officers shoved him in the back, causing
him to fall face first onto the pavement. The
plaintiff alleges that this caused him to lose
consciousness and suffer a fractured nose;
broken, loosened teeth; and a three-inch
laceration above his eye.
The plaintiff alleges that the accused
officers shoved him in the back, causing
him to fall face first onto the pavement. The
plaintiff alleges that this caused him to lose
consciousness and suffer a fractured nose;
broken, loosened teeth; and a three-inch
laceration above his eye.
Allegation 2: Itis reported that the accused knocked the victim, _ |, down to
the ground.
Itis reported that the accused falsely arrested the victim, {NNN
Itis reported that the accused failed to report officer misconduct
Finding 1: NO AFFIDAVIT
",221727,false,10
6951,1051459,Black,M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
responded to his ""911"" because his
neighbor called him a ""nigger."" The
accused were rude and unprofessional, that
they refused to file a police report and told
him he should move out the building.
Initial / Intake Allegation 1: The reporting party alleged that the accused
responded to his ""911"" because his
neighbor called him a “nigger.” The
accused were rude and unprofessional, that
they refused tofile a police report and told
him he should move out the building.
Finding 1: (None Entered)
",222566,false,8
25345,1051447,Black,F,"Initial / Intake Allegation 1: The reporting party alleges that the accused
officer continues to harass her and her
family by approaching her home without
justification and entering and searching
without a warrant or permission
Initial / Intake Allegation 1: The reporting party alleges that the accused
officer continues to harass her and her
family by approaching her home without
justification and entering and searching
without a warrant or permission.
Finding 1: (None Entered)
",222558,false,32
12491,1051577,"",M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
pulled up behind his vehicle with his
weapon drawn, and screamed and yelled at
him and his girlfriend,
Initial / Intake Allegation 1: The reporting party alleged that the accused
pulled up behind his vehicle with his
weapon drawn, and screamed and yelled at
him and his girlfriend
Allegation 2: The complainant alleges that on 17 January 2012, at 1405 hours, at
approximatel the accused driving  silver unmarked
Impala) ppeared behind them with flashing lights then pulled
up beside his vehicle and for no apparent reason, begun screamina and
shaking his weapon in the air at the complainant and his girlfrienc
The complainant alleges that they first noticed the Impala when
it was inching into the intersection at Austin and Division where they were
stopped at a red light
The complainant further alleges that the accused driving the Impala pulled
off Northbound on Austin and as the complainant's girlfriend who was
driving pulled in behind the Impala the accused for no apparent reason
jammed on his break abruptly stopping causing them to abruptly stop. The
complainant alleges that the accused then pulled off and as they pulled off
the accused again for no apparent reason jammed on his break abruptly
stopping causing them to abruptly stop. To avoid an accident and further
incident the complainant reported that they pulled over and let the
accused driver go.
Finding 1: (None Entered)
",222633,false,70
16894,1051873,Black,M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
pulled up along the side of him and stated
something to the effect, “This is not over,
you're a dead motherfucker."" The reporting
party stated that he drove away after the
incident.
NQTE: The reporting party stated that he
filed a previous complaint against the
accused officer in 2007
Initial / Intake Allegation 1:  The reporting party alleged that the accused
pulled up along the side of him and stated
something to the effect, “This is not over,
you're a dead motherfucker."" The reporting
party stated that he drove away after the
incident.
NOTE: The reporting party stated that he
filed a previous complaint against the
accused officer in 2007,
Finding 1: (None Entered)
",222808,false,60
30933,1051748,Black,F,"Initial / Intake Allegation 1:  The reporting party alleged that the accused
stopped and harassed her for no apparent
reason. The reporting party further alleged
that the accused refused to give their
names and star numbers upon request. The
accused told her maybe if she was quite the
process would have been quicker.
Finding 1: (None Entered)
",222733,,31
4214,1051764,White,M,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER WAS
UNPROFESSIONAL, HE USED
PROFANITIES TOWARDS HIM, POINTED
AT HIM AND THREATENED HIM WITH
ARREST WITHOUT JUSTIFICATION.
Finding 1: (None Entered)
",222741,false,3
3242,1051248,Black,F,"Initial / Intake Allegation 1:  
 The reporting victim states she went into the
008th District Station to get a case report
concerning a traffic accident. The reporting
parting victim alleges that the white female
accused officer was rude and
unprofessional. The complainant alleges
that she asked the white male accused
officer was there anyone else she could
speak with, the accused officer replied, ""We
don't have a supervisor, he got fired."" The
complainant alleges that the white male
accused officer, told her he did not have a
phone number to possibly complain and if
she needed one she would have to call
“311"". Case Report#
Initial / Intake Allegation 1:  The reporting victim states she went into the
008th District Station to get a case report
concerning a traffic accident. The reporting
parting victim alleges that the white female
accused officer was rude and
unprofessional. The complainant alleges
that she asked the white male accused
officer was there anyone else she could
speak with, the accused officer replied, ""We
don't have a supervisor, he got fired."" The
complainant alleges that the white male
accused officer, told her he did not have a
phone number to possibly complain and if
she needed one she would have to call
“311"". Case Report# =
Finding 1: (None Entered)
",222450,false,8
2649,1051310,"",M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
entered the victim's (
Y apartment with the the assistance
of management and falsely arrested the
victim (. Tho
reporting party further alleged that the
accused used excessive force during the
victim's arest.
 The reporting party alleged that the accused
entered the victim's
, apartment with the the assistance
of management and falsely arrested the
victim he
reporting party further alleged that the
accused used excessive force during the
victim's (N - rost.
 The reporting party alleged that the accused
entered the victim's
apartment with the the assistance
of management and falsely arrested the
victim ( The
reporting party further alleged that the
accused used excessive force during the
victim's arrest.
Initial / Intake Allegation 7: The reporting party alleaed that the accused
entered the victim's
apartment with the the assistance
of management and falsely arrested the
victim ( The
reporting party further alleged that the
accused used excessive force during the
. -
victim's arrest
The reporting party alleged that the accused
entered the victim's
apartment with the the assistance
of management and falsely arrested the
victim (N Tho
reporting party further alleged that the
accused used excessive force during the
victim's rrest
The reporting party alleged that the accused
entered the victim's
apartment with the the assistance
of management and falsely arrested the
victim The
reporting party further alleged that the
accused used excessive force during the
Victim'S wm——— arrest
Allegation 2: Used excessive and unreasonable force on victim,
Threatened the victim, victim, by stating, ""I wil
make it a lot worst for you if you aia not open tne door.
Violated victim, constitutional Rights
guaranteed under the Fourth and Fourteenth Amendments.
Falsely arrested the victim,
Used excessive and unreasonable force on victim,
Threatened the victim, victim, ~— by stating, ""I wil
make it a ot worst for you if you did not open the door.”
Violated victim, constitutional Rights
guaranteed under the Fourth and Fourteenth Amendments.
Falsely arrested the victim,
Used excessive and unreasonable force on victim,
Allegation 3: Threatened the victim, viotim, by stating, ""l wil
make it a lot worst for you if you did not open the door.""
Violated victim, constitutional Rights
guaranteed under the Fourth and Fourteenth Amendments
Falsely arrested the victim? ———pez
Finding 1: NO AFFIDAVIT
",221693,false,18
25871,1051028,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that during
the course of his arrest, a black male
uniformed officer cut his coat without
reason
Finding 1: (None Entered)
",221605,false,16
22176,1051037,Black,F,"Initial / Intake Allegation 1: The reporting party alleges that during a
traffic stop, an unknown black male
plainclothes officer made inappropriate
comments to her about the size of her
breasts and condition of her body
The reporting party further alleges that
when she complained to the officers about
the comments, one of the officers told her to
stop complaining or a bogus charge would
be put on her.
Finding 1: (None Entered)
",222365,false,63
28970,1051268,Black,F,"Initial / Intake Allegation 1: The complainant alleges that the accused
has harassed the victim on unknown dates
in the past two weeks by picking him up,
driving him around, and then dropping him
off at home. The complainant alleges that
on 16 Jan 12, the accused stopped the
victim at the above location without cause,
drove him around for two hours, and then
detained him
without reason before taking the victim
home. The complainant alleges that the
accused has previously threatened to plant
drugs on the victim.
Initial / Intake Allegation 1: The complainant alleges that the accused
has harassed the victim on unknown dates
in the past two weeks by picking him up,
driving him around, and then dropping him
off at home. The complainant alleges that
on 16 Jan 12, the accused stopped the
victim at the above location without cause,
drove him around for two hours, and then
detained him at
without reason before taking the victim
home. The complainant alleges that the
accused has previously threatened to plant
drugs on the victim.
Finding 1: (None Entered)
",222463,false,73
19983,1051816,White,M,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HE HAD $25.00 USC WHEN HE WAS
TAKEN INTO CUSTODY. HE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO INVENTORY OR RETURN HIS $25.00
usc.
Finding 1: (None Entered)
",222776,false,2
19602,1051609,"",M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
falsely arrested the victim for
battery without probable cause.
Initial / Intake Allegation 5:  The reporting party alleged that the accused
falsely arrested the victim for
battery without probable cause
Allegation 2:  
The complainant, Attorney . who is representing
alleged that on 08 April 2010, a  at
1100 hours, the accused, Sergeant Raul MORENO, #18444, 017th
District, Sergeant Willard WRIGHT, #3342, 017th District, PO Robert
BRAUN, #18635, 017th District, and PO Hans HUNGER, #11974. 017th
District, falsely arrested his client for battery under RD
The complainant, Atiorne: who is representing
alleged that on 08 April 2010, at at
1100 hours, the accused, Sergeant Raul MORENO, #18444, 017th
District, Sergeant Willard WRIGHT, #3342, 017th District, PO Robert
BRAUN, #18635, 017th District, and PO Hans HUNGER, #11974, 017th
District, falsely arrested his client for battery under RL
Finding 1: (None Entered)
",221720,false,31
23890,1051605,Black,F,"Initial / Intake Allegation 1:  
 The reporting party alleges that she went to
the 022nd District Police Station to file a
complaint against two officers, who had
failed to notify an E.T., regarding a burglary
to her home, the Assigned Detective,
possibly named ""Rivers"" to her case (HT-
The reporting party alleges that
she approached a male white officer, who
was rude and unprofessional and stated to
her in a condescending manner, ""l can't do
that for you, I'm an Acting Sergeant, I'ma
blue shirt, | don't get paid enough.” The
reporting party alleges that the officer failed
to assist her, in that he failed to contact a
supervisor in order to process her
complaint. The reporting party further
alleges that the officer provided her with
IPRA's contact number and told her to file
the complaint herself.
Initial / Intake Allegation 1:  The reporting party alleges that she went to
the 022nd District Police Station to file a
complaint against two officers, who had
failed to notify an E.T., regarding a burglary
to her home, the Assigned Detective,
possibly named ""Rivers"" to her case (HT-
The reporting party alleges that
she approached a male white officer, who
was rude and unprofessional and stated to
her in a condescending manner, ""l can't do
that for you, I'm an Acting Sergeant, I'ma
blue shirt, | don't get paid enough.” The
reporting party alleges that the officer failed
to assist her, in that he failed to contact a
supervisor in order to process her
complaint. The reporting party further
alleges that the officer provided her with
IPRA's contact number and told her to file
the complaint herself.
Finding 1: (None Entered)
",222656,false,23
4591,1051065,Black,F,"Initial / Intake Allegation 1: The reporting party alleges that the accused
officers towed her vehicle without
justification
Allegation 2: without justification
without justification
The reporting party alleges that the accused officers towed her vehicle
The reporting party alleges that the accused officers towed her vehicle
Finding 1: (None Entered)
",222389,false,28
